1.439999967813491821e+00	1.562321819944852752e+00	9.856200881790604384e-01
1.449999967589974403e+00	1.100905980969275832e+00	9.857073344402345061e-01
1.459999967366456985e+00	7.892508514707127221e-01	1.587156013761586992e+00
1.469999967142939568e+00	1.258348580244399217e+00	1.016311375765591718e+00
1.479999966919422150e+00	-2.520401456074900515e-01	6.226492934337191087e-01
1.489999966695904732e+00	1.498762084247891868e-01	1.048033569606558579e+00
1.499999966472387314e+00	1.036395709687021327e+00	1.098249734613056194e+00
1.509999966248869896e+00	1.126395689269086064e+00	1.740511897946644737e+00
1.519999966025352478e+00	3.424126908030718508e-01	3.338631654711103347e-01
1.529999965801835060e+00	1.120315104575692944e+00	1.937353093775015855e+00
1.539999965578317642e+00	-8.113197794193247603e-01	1.254618350054685694e+00
1.549999965354800224e+00	-2.995689379360598203e-01	1.820670073170687076e+00
1.559999965131282806e+00	1.529772123249807381e-01	9.174451840117847645e-01
1.569999964907765388e+00	3.084866333054973597e-01	4.801300791428717574e-01
1.579999964684247971e+00	4.865307595394532947e-01	1.857143849220389331e+00
1.589999964460730553e+00	-6.170016630183194906e-02	7.694003598127825416e-01
1.599999964237213135e+00	-8.136434180080014400e-01	1.069636086271371411e+00
1.609999964013695717e+00	-9.555557363660620585e-01	1.708712839340215672e-01
1.619999963790178299e+00	1.227482625312259490e-01	1.125600828419706545e+00
1.629999963566660881e+00	3.216384036454600359e-01	-3.282008205920174115e-02
1.639999963343143463e+00	-5.156917109841580027e-01	9.828802507339553518e-01
1.649999963119626045e+00	-1.160034244408297610e+00	7.619423690240065827e-01
1.659999962896108627e+00	3.965342497332521865e-01	7.062397189207977322e-01
1.669999962672591209e+00	5.734907224688953059e-02	2.977885824153533312e-01
1.679999962449073792e+00	-1.312676571356802047e+00	8.043137359085736904e-01
1.689999962225556374e+00	-1.328571247339918049e-01	-1.979836183305521691e-01
1.699999962002038956e+00	-9.861204125354690042e-01	1.487034496062343392e+00
1.709999961778521538e+00	-1.463202474936210473e-01	1.211410036705039328e+00
1.719999961555004120e+00	2.453096748265741478e-01	3.219399196123453599e-01
1.729999961331486702e+00	-1.549016703537679174e+00	8.283066008228525678e-01
1.739999961107969284e+00	-1.143621765384096767e+00	-7.149302248509754876e-02
1.749999960884451866e+00	-1.155685265188381328e+00	1.242686130350527662e+00
1.759999960660934448e+00	-3.742281240282672172e-01	3.248363944282255944e-01
1.769999960437417030e+00	-1.135353432577890231e+00	2.203945434677854198e-01
1.779999960213899612e+00	-4.884441858006010051e-01	1.092962174975054435e+00
1.789999959990382195e+00	-1.480893993072485704e-01	9.005731851912799346e-01
1.799999959766864777e+00	-1.216937218255321973e+00	1.183987498240284486e+00
1.809999959543347359e+00	-1.657255901091271522e+00	2.086783006714444111e-01
1.819999959319829941e+00	-8.238668163357083518e-01	7.341368619594842437e-01
1.829999959096312523e+00	-1.410311367858183562e+00	-4.060580454066161082e-01
1.839999958872795105e+00	-1.559398917316602518e+00	6.736682897971248973e-01
1.849999958649277687e+00	-5.899503527538423331e-01	-4.601402553115866989e-01
1.859999958425760269e+00	-5.803951875660326998e-01	3.687235924709785784e-01
1.869999958202242851e+00	-3.837594855519229631e-01	-3.124736975036795372e-01
1.879999957978725433e+00	-9.594997695919321723e-01	-1.272729398611235352e-01
1.889999957755208015e+00	-7.781322777574708471e-01	-5.623987797738333461e-01
1.899999957531690598e+00	-1.493141448346355871e+00	-6.180070383860496452e-01
1.909999957308173180e+00	-1.275989888396209970e+00	-1.742012250806434515e-01
1.919999957084655762e+00	-7.608994982029582133e-01	-6.036126920114318617e-01
1.929999956861138344e+00	-4.223058701850287422e-01	-4.202662473378052654e-01
1.939999956637620926e+00	-1.184631203175473324e+00	6.140421388029753125e-01
1.949999956414103508e+00	-6.459449738915167272e-01	1.575651741518871995e-01
1.959999956190586090e+00	-1.225067527405496959e+00	-1.117048346250826718e+00
1.969999955967068672e+00	-1.488357519761269732e+00	-6.492379297392244508e-01
1.979999955743551254e+00	-1.515319285548159645e+00	3.721039858721903459e-01
1.989999955520033836e+00	-9.001975564609369096e-01	-3.083724320359795476e-03
